Fileme,X,Rep,SB,GC,Day,Entry,Plant,Rep_SB_Day_Entry_Plant,Name,Country,Region,MG,Diversity,Stem,Cluster,Seed_weight,Shoot_weight,Root_weight,TRL,PRL,SRL,MSL,SRL_LRB,SL_PL,MED,MAX,LED,PER,DIA,VOL,PRA,TRLUpper,TRLLower,CVA,DEP,WID,WDR,NWA,RHZO,LRB,NLR,IRB,Area,TRAUpper,TRALower,SOL,BSH,CM,CMT,CMM,CMB,CP,CPT,CPM,CPB,Median_angle,Mean_angle
KGF_Rep5_SB9_Day12_132_2_2,Rep5_SB9_132_2,5,9,1,12,132,2,5_9_12_132_2,PI430596,China,Fujian,2,Landrace,S,6,10.1,0.149,0.07,209.9855386,43.13847974,166.8470588,2.317320261,2.560799251,1.669043518,1,11,4.050215208,332.6137412,0.14965408,89.29808624,18.90564803,166.0588235,41,297.2687889,40.21176471,14.50588235,0.360737273,2.435986159,3554.038235,82,102,98,15.83820069,12.26878893,3.365536332,0.0082,11,0.159731016,0.134534773,0.436370209,1,0.327067089,0.181391513,0.483580044,1,90,128.875
KGF_Rep6_SB12_Day12_132_1,Rep6_SB12_132_1,6,12,2,12,132,1,6_12_12_132_1,PI430596,China,Fujian,2,Landrace,S,6,10.1,0.163,0.088,368.5153533,45.24154382,323.2738095,3.078798186,2.595178545,2.320875707,6,16,2.122790888,485.4429643,0.264314308,364.5375041,33.74852346,247.3809524,116.5357143,311.6391723,40.47619048,14.78571429,0.365294118,4.33234127,5631.224702,142,163,154,33.56356293,23.06986961,10.11210317,0.0139,2.67,0.230259346,0.134218097,0.455355204,0.751147344,0.455779513,0.210732441,0.504601366,0.7606671,74,182.7916667
KGF_Rep6_SB12_Day12_132_2,Rep6_SB12_132_2,6,12,2,12,132,2,6_12_12_132_2,PI430596,China,Fujian,2,Landrace,S,6,10.1,0.163,0.088,397.6871813,52.53241941,345.1547619,3.287188209,2.367185603,1.998765737,4,16,2.18450541,497.5402262,0.244666379,397.7441741,36.35494118,269.2142857,123.2380952,381.6916808,47.25,14.11904762,0.298815823,4.672052154,5854.06994,168,168,161,36.4505917,25.52664399,10.5321712,0.0122,4,0.211583256,0.10992919,0.426263948,0.702355942,0.4718238,0.20325801,0.492666525,0.735218127,90,183.2083333
KGF_Rep7_SB14_Day12_132_1,Rep7_SB14_132_1,7,14,2,12,132,1,7_14_12_132_1,PI430596,China,Fujian,2,Landrace,S,6,10.1,0.213,0.121,457.6310574,34.9421685,422.6888889,,,2.089166275,,,0.099852112,455.2787444,0.155590921,124.139161,18.77004648,40.51111111,405.7111111,247.5643827,31.87777778,14.46666667,0.453816661,5.051111111,6384.276389,118,145,141,30.59888889,3.302716049,25.94641975,0.0204,3.44,0.42396568,0.236687635,0.484042889,0.736257634,0.597949619,0.231842097,0.551859971,0.760016811,90,158.125
KGF_Rep7_SB14_Day12_132_2,Rep7_SB14_132_2,7,14,2,12,132,2,7_14_12_132_2,PI430596,China,Fujian,2,Landrace,S,6,10.1,0.213,0.121,,31.50363475,,,,1.714087928,,,0.012372275,512.3905333,0.141184414,132.411149,17.03208639,6.955555556,562.1888889,296.6820988,28.63333333,19.42222222,0.67830811,6.488641975,8001.448611,104,142,131,40.03825617,0.604444444,37.49012346,0.0219,3.83,0.359000827,0.243047688,0.428177017,0.737394715,0.671672265,0.243430152,0.562258098,0.764165417,90,104.5416667
KGF_Rep1_SB1_Day12_159_1,Rep1_SB1_159_1,1,1,1,12,159,1,1_1_12_159_1,PI438139,China,Northeast Chi,2,Landrace,N,2,18.8,0.355,0.12046,365.8947641,45.40476406,320.49,5.087142857,4.355890048,1.387519599,6,18,1.692002693,474.85093,0.193411127,194.4648209,25.77519693,226.17,133.67,884.29935,42.1,33.33,0.791686461,3.6291,6512.7675,84,94,88,41.3328375,25.2434,15.3568,0.0041,3,0.341800566,0.152389884,0.564170012,0.946182047,0.310056911,0.208179998,0.398290544,0.959519573,,
KGF_Rep1_SB1_Day12_159_2,Rep1_SB1_159_2,1,1,1,12,159,2,1_1_12_159_2,PI438139,China,Northeast Chi,2,Landrace,N,2,18.8,0.355,0.12242,409.8516306,62.39163056,347.46,3.818241758,3.359439595,1.458528959,3,20,2.835969142,511.48006,0.213894509,363.9099979,37.20022693,294.09,103.7,987.0642,43.69,33.18,0.75944152,4.0282,7026.09125,122,151,146,40.5645,28.3491,11.1466,0.0041,6.67,0.290116809,0.133424039,0.418725952,0.899910314,0.567504451,0.193050279,0.44839851,0.903987231,,
KGF_Rep2_SB4_Day12_159_1,Rep2_SB4_159_1,2,4,2,12,159,1,2_4_12_159_1,PI438139,China,Northeast Chi,2,Landrace,N,2,18.8,0.275,0.096,483.7586447,38.65184857,,7.948335645,6.718870065,1.448831093,6,,1.65275306,505.6066311,0.183177745,156.3161478,20.33699299,297.5436893,180.0291262,604.5531153,35.33009709,29.19417476,0.826325914,4.664530116,8817.615291,72,98,93,45.42194128,28.041757,16.51437459,0.0077,5.5,0.286057118,0.116644171,0.421938983,0.999408834,0.416957726,0.227245376,0.466176843,0.999493286,90,113.2083333
KGF_Rep2_SB4_Day12_159_2,Rep2_SB4_159_2,2,4,2,12,159,2,2_4_12_159_2,PI438139,China,Northeast Chi,2,Landrace,N,2,18.8,0.275,0.096,246.5992344,44.77399163,201.8252427,4.387505276,5.360852921,1.027382155,1,15,4.452485702,418.5562718,0.159862311,123.6037109,20.68375565,196.5145631,44.13592233,577.1733434,41.12621359,24.22330097,0.588999056,2.359317561,4715.382282,46,72,71,22.19114667,17.18286361,4.567348478,0.0041,15,0.194307117,0.193799723,0.374197806,1,0.250813402,0.219946765,0.379899777,1,90,88.625
KGF_Rep3_SB6_Day12_159_1,Rep3_SB6_159_1,3,6,2,12,159,1,3_6_12_159_1,PI438139,China,Northeast Chi,2,Landrace,N,2,18.8,0.228,0.118,,56.17043047,,2.366642617,3.279785429,,4,25,1.768558673,732.1452738,0.270242028,381.3818236,42.83358555,330.1309524,186.6666667,904.5843254,48.9047619,28.94047619,0.591772152,6.179138322,8513.391369,160,295,272,48.52692744,29.17063492,18.53585601,0.0068,6.25,0.345789595,0.191532055,0.457202051,0.738876935,0.504667145,0.202736511,0.485888395,0.758666048,90,325
KGF_Rep3_SB6_Day12_159_2,Rep3_SB6_159_2,3,6,2,12,159,2,3_6_12_159_2,PI438139,China,Northeast Chi,2,Landrace,N,2,18.8,0.228,0.118,406.5707569,53.61837591,352.952381,1.561736199,4.148681192,,3,22,2.650016359,636.3031905,0.211615515,210.7319221,31.79215185,289.2619048,109.1547619,792.6473214,47.48809524,27.29761905,0.574830785,4.77111678,6845.89881,98,296,271,34.19633999,24.4702381,9.080924036,0.006,7.33,0.242183607,0.189008505,0.490085068,0.747590907,0.556276568,0.206264007,0.531541902,0.762882061,90,385.7916667
KGF_Rep4_SB8_Day12_159_1,Rep4_SB8_159_1,4,8,2,12,159,1,4_8_12_159_1,PI438139,China,Northeast Chi,2,Landrace,N,2,18.8,0.261,0.076,355.8688063,51.31708213,304.5517241,4.289460903,3.868139199,1.383554892,1,20,7.787460454,622.7492414,0.152597678,110.7034743,22.36096745,311.2298851,39.96551724,886.4006474,46.59770115,30.36781609,0.651702023,4.036728762,6786.681034,92,100,99,29.18154644,24.99194081,3.743823491,0.0046,20,0.158698492,0.155754324,0.427254055,0.999671269,0.300375726,0.21835173,0.468992923,0.999753452,90,125.5833333
KGF_Rep4_SB8_Day12_159_2,Rep4_SB8_159_2,4,8,2,12,159,2,4_8_12_159_2,PI438139,China,Northeast Chi,2,Landrace,N,2,18.8,0.261,0.076,276.8035967,49.94152774,226.862069,3.544719828,3.642152588,1.281498642,1,14,5.883526012,406.3454368,0.16391108,134.1393446,24.22002327,233.9885057,39.77011494,626.8551988,46.91954023,23.42528736,0.499265066,3.148236227,5151.87931,76,93,91,22.22876206,18.10833664,3.813978068,0.005,14,0.202754063,0.130440868,0.349072909,0.885235698,0.299847023,0.210368972,0.404762432,0.935338529,90,120.9583333
KGF_Rep5_SB9_Day12_159_1,Rep5_SB9_159_1,5,9,1,12,159,1,5_9_12_159_1,PI438139,China,Northeast Chi,2,Landrace,N,2,18.8,0.287,0.152,394.3882497,44.90589677,349.4823529,6.989647059,6.573137495,1.113439517,2,23,3.109766638,540.8202471,0.153516428,108.3473344,20.30708098,296.3058824,95.28235294,701.0788927,42.08235294,30.2,0.717640481,4.606920415,7116.980882,60,83,77,36.25747405,26.51044983,9.22615917,0.0066,11.5,0.245813855,0.240257275,0.362154322,0.999050279,0.314877095,0.214503653,0.371279837,0.999301676,90,98.25
KGF_Rep5_SB9_Day12_159_2_2,Rep5_SB9_159_2,5,9,1,12,159,2,5_9_12_159_2,PI438139,China,Northeast Chi,2,Landrace,N,2,18.8,0.287,0.152,383.7683516,46.06246922,337.7058824,6.494343891,4.680101848,1.128901704,1,21,3.921649171,615.7905059,0.157104817,126.8758826,21.1649858,303.2588235,77.32941176,670.1835986,42.83529412,28.42352941,0.663553969,4.477508651,6851.754412,82,85,80,33.7216955,26.35044983,6.848581315,0.0067,21,0.258067694,0.110793642,0.440506199,0.999313941,0.320975471,0.199432154,0.396107757,0.999451153,90,97
KGF_Rep6_SB11_Day12_159_1,Rep6_SB11_159_1,6,11,1,12,159,1,6_11_12_159_1,PI438139,China,Northeast Chi,2,Landrace,N,2,18.8,0.255,0.108,324.8645424,49.06221683,275.8023256,3.404966982,3.691642527,1.650964943,3,15,3.151057402,469.8331163,0.227728844,299.6925837,31.387467,242.5581395,76.97674419,711.5120335,43.58139535,28.39534884,0.651547492,3.717144402,5916.553779,88,120,116,34.51908126,25.92212006,8.238642509,0.0052,5,0.316495581,0.126145124,0.460012129,0.755058677,0.415538685,0.197929649,0.45317066,0.765948682,90,154.1666667
KGF_Rep6_SB11_Day12_159_2,Rep6_SB11_159_2,6,11,1,12,159,2,6_11_12_159_2,PI438139,China,Northeast Chi,2,Landrace,N,2,18.8,0.255,0.108,353.470905,48.55230039,304.9186047,5.97879617,4.310620793,1.050413669,1,19,5.025527638,468.478407,0.200561262,217.2753684,27.50380264,290.7209302,57.84883721,726.8850054,43.62790698,28.94186047,0.663379531,4.053136831,6588.143895,82,84,84,35.42857626,29.08612764,5.921849648,0.0056,19,0.191608708,0.083457455,0.380988335,0.889032651,0.320703668,0.228787072,0.401144043,0.935269046,90,110.25
KGF_Rep1_SB2_Day12_172_1,Rep1_SB2_172_1,1,2,2,12,172,1,1_2_12_172_1,PI458506,China,Liaoning,2,Landrace,D,4,19.7,0.281,0.10847,428.1599241,33.15992413,395,4.072164948,5.097141954,,,26,0.513475807,444.6272389,0.190721485,137.0955581,17.69935264,143.3097345,279.0973451,346.6132039,29.4159292,18.07079646,0.614320096,3.756989584,6562.001106,84,130,132,41.13598363,13.52956379,27.06789882,0.0108,1.86,0.718192738,0.1303093,0.430544172,0.754214308,0.548868072,0.159122946,0.473913332,0.820157192,90,185.2916667
KGF_Rep1_SB2_Day12_172_2,Rep1_SB2_172_2,1,2,2,12,172,2,1_2_12_172_2,PI458506,China,Liaoning,2,Landrace,D,4,19.7,0.281,0.10556,322.5723327,51.55463354,271.0176991,3.519710378,3.933808935,1.493561193,4,17,1.485026134,308.4987345,0.233473682,357.7965015,34.17493821,186.0619469,125.2920354,374.7663482,37.32743363,14.20353982,0.380512091,2.810713447,4863.788717,82,132,132,35.41934568,19.4762315,14.92035398,0.0075,4.25,0.396047382,0.100937047,0.5390042,0.881805216,0.613273679,0.179579982,0.461537087,0.891620172,90,131.2916667
KGF_Rep2_SB4_Day12_172_1,Rep2_SB4_172_1,2,4,2,12,172,1,2_4_12_172_1,PI458506,China,Liaoning,2,Landrace,D,4,19.7,0.26,0.094,419.6732582,51.90626793,367.7669903,4.655278358,2.914397627,1.521974188,4,26,2.428336079,492.2611748,0.278198891,,41.33197627,286.2135922,117.8640777,553.2783957,39.77669903,20.10679612,0.505491823,4.029691771,7092.782767,144,194,175,42.55801678,29.40607032,11.55943067,0.0073,6.5,0.400046603,0.275522668,0.404898747,0.986962141,0.433483992,0.184830654,0.473058881,0.981132798,90,143.5416667
KGF_Rep2_SB4_Day12_172_2,Rep2_SB4_172_2,2,4,2,12,172,2,2_4_12_172_2,PI458506,China,Liaoning,2,Landrace,D,4,19.7,0.26,0.094,358.2226838,51.46540227,306.7572816,3.263375336,2.420423539,1.826469742,3,20.98,1.479356832,549.3706602,0.268283123,,39.72786585,204.5533981,138.2718447,503.3700632,40.00970874,17.80582524,0.445037612,3.435856348,6775.950243,148,166,153,29.89434678,17.05005184,11.29852012,0.0068,6.99,0.366360998,0.241060691,0.403643038,0.967855493,0.435492993,0.219377674,0.478190115,0.9458944,90,160.5416667
KGF_Rep3_SB5_Day12_172_1,Rep3_SB5_172_1,3,5,1,12,172,1,3_5_12_172_1,PI458506,China,Liaoning,2,Landrace,D,4,19.7,0.247,0.097,446.6513536,52.12862634,394.5227273,4.753285871,4.060466851,1.592215368,1,26,2.808084772,548.1545341,0.220499395,241.0418809,33.1088328,325.2272727,115.8181818,513.6762655,45.32954545,21.20454545,0.467786413,5.026342975,7454.634943,110,146,140,44.04522856,31.38352273,11.96655475,0.0098,26,0.270263663,0.244074307,0.436889523,0.773435248,0.503065508,0.131047897,0.483836818,0.795028539,90,158.7083333
KGF_Rep3_SB5_Day12_172_2,Rep3_SB5_172_2,3,5,1,12,172,2,3_5_12_172_2,PI458506,China,Liaoning,2,Landrace,D,4,19.7,0.247,0.097,413.2495884,,390.4318182,,,,,31,0.188463697,479.3731705,0.115467274,45.63656232,10.15703193,64.86363636,344.1704545,265.9460873,18.03409091,21.64772727,1.200378072,4.648114669,6882.565341,30,32,33,40.34743027,5.974302686,33.78434917,0.0175,1.19,0.505604806,0.186795346,0.523300658,0.883474576,0.467993341,0.223163842,0.457274011,0.883474576,2,0
KGF_Rep4_SB7_Day12_172_1,Rep4_SB7_172_1,4,7,1,12,172,1,4_7_12_172_1,PI458506,China,Liaoning,2,Landrace,D,4,19.7,0.224,0.092,306.8605381,45.23263112,261.627907,4.219804951,3.653101644,1.370691876,1,17,4.678455196,495.7965581,0.145328304,85.83735038,19.54192964,250.7325581,53.59302326,550.5623986,42.79069767,22.53488372,0.526630435,3.539886425,5698.274709,84,96,97,23.03755408,18.41103299,4.213223364,0.0064,17,0.192637978,0.169347081,0.399339706,0.7646582,0.342039205,0.230974828,0.475782104,0.858686841,90,120.4583333
KGF_Rep4_SB7_Day12_172_2,Rep4_SB7_172_2,4,7,1,12,172,2,4_7_12_172_2,PI458506,China,Liaoning,2,Landrace,D,4,19.7,0.224,0.092,379.7548013,48.045499,331.7093023,,4.631156114,0.79091696,1,22,5.544022617,597.4973837,0.147697501,87.28655654,20.92880092,319.2325581,57.58139535,570.397377,45.10465116,23.18604651,0.514050013,4.381557599,7088.593023,82,91,89,27.45450243,22.12425635,4.78650622,0.0077,22,0.1995382,0.176141092,0.377660272,1,0.314982574,0.216591319,0.413621919,1,66,82.33333333
KGF_Rep5_SB10_Day12_172_1,Rep5_SB10_172_1,5,10,2,12,172,1,5_10_12_172_1,PI458506,China,Liaoning,2,Landrace,D,4,19.7,0.267,0.085,251.73,49.40058822,202.3294118,2.627654698,2.736195652,1.558685894,1,11,3.057329742,468.9589765,0.177895702,137.8925458,25.72801325,186.9647059,61.15294118,416.1738408,46.01176471,17.51764706,0.380721043,2.921937716,4680.707353,92,98,101,17.57638408,12.28318339,4.972041522,0.007,11,0.186597304,0.150634486,0.411016926,0.720192226,0.320844765,0.169972102,0.447682506,0.78316003,66,118.4583333
KGF_Rep5_SB10_Day12_172_2,Rep5_SB10_172_2,5,10,2,12,172,2,5_10_12_172_2,PI458506,China,Liaoning,2,Landrace,D,4,19.7,0.267,0.085,335.0134165,49.37812238,285.6352941,3.245855615,2.93871418,1.78216578,3,16,2.322508266,582.8140706,0.207603124,203.8380542,29.58706305,231.3764706,99.62352941,373.7334256,45.29411765,14.90588235,0.329090909,3.894117647,6141.486765,114,119,119,25.22795848,17.42782007,7.397231834,0.0104,5.33,0.239468248,0.17141914,0.450108066,0.739806948,0.408822454,0.220237497,0.475230591,0.818708896,88,148.0416667
KGF_Rep6_SB11_Day12_172_1,Rep6_SB11_172_1,6,11,1,12,172,1,6_11_12_172_1,PI458506,China,Liaoning,2,Landrace,D,4,19.7,0.272,0.098,333.4689201,41.27124567,292.1976744,4.712865716,4.763841715,1.502256571,1,22,5.919425511,535.6746744,0.186543943,149.1837051,22.46051849,282.755814,47.76744186,553.3528259,38.25581395,24.52325581,0.641033435,3.843293672,6254.574128,70,90,86,32.27349243,27.4736344,4.393861547,0.0069,22,0.156186774,0.147609622,0.383411393,0.877015906,0.357464822,0.212989456,0.422761473,0.913669502,90,106.8333333
KGF_Rep6_SB11_Day12_172_2,Rep6_SB11_172_2,6,11,1,12,172,2,6_11_12_172_2,PI458506,China,Liaoning,2,Landrace,D,4,19.7,0.272,0.098,200.3449201,39.92631547,160.4186047,2.916701903,2.63611737,1.37753758,1,13,3.634803922,347.7871977,0.152522928,78.62753117,17.9575407,155.1976744,42.69767442,372.3972418,37.39534884,19.18604651,0.513059701,2.301108707,3791.53343,76,79,76,16.44137034,12.58166577,3.604380746,0.0062,13,0.233776069,0.142704951,0.401834066,0.999689248,0.347364258,0.226669695,0.415268283,0.999689248,90,82.875
KGF_Rep7_SB13_Day12_172_1,Rep7_SB13_172_1,7,13,1,12,172,1,7_13_12_172_1,PI458506,China,Liaoning,2,Landrace,D,4,19.7,0.28,0.141,500.3525693,47.69701377,452.6555556,4.572278339,4.169604744,2.07560164,2,29,0.688713569,,0.123916381,61.85640795,17.21980625,199.8111111,290.1222222,653.5626543,42.87777778,27.33333333,0.637470847,5.520987654,8989.419444,120,155,141,30.21623457,12.14506173,16.78876543,0.0084,14.5,0.335131937,0.197383849,0.442375577,0.750020396,0.446470036,0.226660125,0.478966842,0.771803341,88,167.9166667
KGF_Rep7_SB13_Day12_172_2,Rep7_SB13_172_2,7,13,1,12,172,2,7_13_12_172_2,PI458506,China,Liaoning,2,Landrace,D,4,19.7,0.28,0.141,494.2697827,45.49200496,448.7777778,5.540466392,5.043569212,1.780532647,1,31,0.628974868,692.4112889,0.132448867,66.0265813,17.65652642,186.5888889,296.6555556,565.4947531,42.4,23.97777778,0.565513627,5.457901235,7973.481944,98,161,130,31.39503086,12.08345679,17.89555556,0.0097,31,0.404892836,0.291342539,0.436175803,0.761662886,0.485929837,0.293130539,0.482537183,0.775186978,90,136.25
KGF_Rep1_SB1_Day12_198_1,Rep1_SB1_198_1,1,1,1,12,198,1,1_1_12_198_1,PI479713,China,Jilin,2,Landrace,N,6,19.2,0.242,0.10803,444.5400454,59.26004543,385.28,3.600747664,,1.805601046,6,20,1.450726794,548.18206,0.335928611,,,253.5,174.74,735.6811,44.53,22.62,0.507972154,4.3907,7559.25125,176,171,169,33.8092625,19.7071,12.5296,0.006,3.33,0.463668944,0.236770645,0.513670831,0.736954411,0.526475047,0.194938922,0.509435155,0.769391717,,
KGF_Rep1_SB1_Day12_198_2,Rep1_SB1_198_2,1,1,1,12,198,2,1_1_12_198_2,PI479713,China,Jilin,2,Landrace,N,6,19.2,0.242,0.1116,427.2266226,46.47662264,380.75,5.518115942,5.210080764,1.484617343,3,23,1.890506373,623.46313,0.186351921,194.6303828,24.98665717,271.42,143.57,876.16735,44.34,31.82,0.717636446,4.2343,7939.3625,82,105,106,38.7351,25.2202,12.1104,0.0048,7.67,0.310679955,0.206283499,0.439308982,0.976091811,0.429658812,0.209061278,0.439723004,0.795978033,,
KGF_Rep2_SB3_Day12_198_1,Rep2_SB3_198_1,2,3,1,12,198,1,2_3_12_198_1,PI479713,China,Jilin,2,Landrace,N,6,19.2,0.368,0.191,571.4777525,50.53600497,520.9417476,4.167533981,3.174876403,2.473484006,3,38.58,3.07853927,577.2468932,0.230349641,370.984292,33.46422481,418.2330097,135.8543689,719.2142992,39.18446602,25.58252427,0.652874133,5.506645301,8967.23665,180,210,181,41.72437317,28.63163352,11.79988689,0.0077,12.86,0.406514422,0.220678585,0.498217728,0.962801075,0.583368127,0.225569165,0.441453868,0.947497571,90,238.875
KGF_Rep2_SB3_Day12_198_2,Rep2_SB3_198_2,2,3,1,12,198,2,2_3_12_198_2,PI479713,China,Jilin,2,Landrace,N,6,19.2,0.368,0.191,718.2416194,46.29016305,671.9514563,3.671865881,,3.953323729,1,50,7.185421565,661.5183689,0.153377721,120.0692341,19.65294369,623.038835,86.70873786,709.8278349,40.15533981,28.14563107,0.700918762,6.919785088,9740.341019,102,273,243,47.54273494,40.78263738,5.857950796,0.0097,50,0.163418311,0.145270254,0.415350216,0.823731486,0.532994949,0.205859553,0.487712687,0.81599206,90,349.5
KGF_Rep3_SB5_Day12_198_1,Rep3_SB5_198_1,3,5,1,12,198,1,3_5_12_198_1,PI479713,China,Jilin,2,Landrace,N,6,19.2,0.272,0.12,527.1731585,55.10497669,472.0681818,3.966959511,4.544596194,2.159514569,1,29,3.249117592,533.1460568,0.188404043,186.1808456,29.67514992,397.5,122.3409091,780.7262397,49.04545455,30.51136364,0.6221038,5.934142562,8234.785511,116,187,164,46.32654313,34.07037707,11.36169938,0.0076,29,0.289706315,0.159964151,0.377218018,0.733274685,0.482726424,0.238809828,0.489992518,0.757477219,90,224.875
KGF_Rep3_SB5_Day12_198_2,Rep3_SB5_198_2,3,5,1,12,198,2,3_5_12_198_2,PI479713,China,Jilin,2,Landrace,N,6,19.2,0.272,0.12,527.2613341,56.72724319,470.5340909,2.585352148,4.707690483,3.208335004,2,27,3.464031235,425.5482159,0.225339947,304.9023379,36.08815311,403.2840909,116.4204545,733.0461648,49.02272727,26.70454545,0.544738062,5.926265496,7283.732955,112,301,255,48.66441761,35.20441632,12.63403926,0.0081,13.5,0.311364152,0.174199092,0.427660925,0.73950161,0.525866083,0.207095818,0.508104466,0.757491658,90,319.7083333
KGF_Rep4_SB8_Day12_198_1,Rep4_SB8_198_1,4,8,2,12,198,1,4_8_12_198_1,PI479713,China,Jilin,2,Landrace,N,6,19.2,0.303,0.124,360.4772188,,333.4367816,11.49782006,,1.072467867,,30,1.8720984,664.2964828,0.274761831,388.9059479,26.43146542,232.6781609,124.2873563,393.8242172,20.24137931,28.65517241,1.415672913,4.103051922,7058.762931,44,38,35,24.27706764,15.47839873,8.334522394,0.0104,1.94,0.081380629,0.079405816,0.418978002,0.708380521,0.269867614,0.107092299,0.42690209,0.708380521,2,0
KGF_Rep4_SB8_Day12_198_2,Rep4_SB8_198_2,4,8,2,12,198,2,4_8_12_198_2,PI479713,China,Jilin,2,Landrace,N,6,19.2,0.303,0.124,509.8967541,55.95422532,453.9425287,7.826595323,6.218253098,1.036561576,1,26,5.330405989,660.1207816,0.158737737,145.0976672,25.66816923,425.5747126,79.83908046,911.5316422,50.56321839,29.47126437,0.582859741,5.809353944,9027.74569,82,96,91,37.00530123,28.86656097,7.587395957,0.0064,26,0.209148239,0.20561781,0.365163482,0.999432076,0.305711354,0.223061487,0.385097683,0.999545661,86,103.5833333
KGF_Rep5_SB9_Day12_198_1_2,Rep5_SB9_198_1,5,9,1,12,198,1,5_9_12_198_1,PI479713,China,Jilin,2,Landrace,N,6,19.2,0.291,0.18,453.3609108,45.8079696,407.5529412,7.410053476,4.533609108,1.200664436,1,28,4.638294734,733.7233059,0.172840878,133.7509701,23.00385021,369.9176471,79.75294118,718.6912803,42.34117647,29.78823529,0.703528758,5.293148789,8271.910294,100,105,97,41.15129758,34.08581315,6.477370242,0.0074,28,0.234680656,0.181993437,0.360800907,1,0.321590909,0.204305352,0.413750204,1,78,93.75
KGF_Rep5_SB9_Day12_198_2_2,Rep5_SB9_198_2,5,9,1,12,198,2,5_9_12_198_2,PI479713,China,Jilin,2,Landrace,N,6,19.2,0.291,0.18,412.6461777,45.43441302,367.2117647,4.831733746,4.210675283,1.672740879,2,25,3.836831133,587.2852588,0.182328411,171.5355245,24.23961579,324.7764706,84.64705882,649.6380623,42.29411765,28,0.662030598,4.81799308,7332.245588,98,127,125,34.93143599,27.84692042,6.55100346,0.0074,12.5,0.265460187,0.240321943,0.407472929,0.820776342,0.411653615,0.22250957,0.491452528,0.890366676,90,149.2083333
KGF_Rep6_SB12_Day12_198_1,Rep6_SB12_198_1,6,12,2,12,198,1,6_12_12_198_1,PI479713,China,Jilin,2,Landrace,N,6,19.2,0.312,0.149,836.0036436,57.46792926,778.5357143,6.597760291,4.593426613,2.053319156,5,39,4.082117853,930.2727381,0.289822247,629.5429326,46.48987224,666.3571429,163.2380952,844.5979308,50.47619048,29.13095238,0.577122641,9.876133787,13227.4494,182,209,191,72.32281037,57.52777778,13.89044785,0.0117,7.8,0.214272455,0.155521251,0.470697288,0.720043837,0.485070788,0.186470588,0.481862413,0.760880455,90,224.875
KGF_Rep6_SB12_Day12_198_2,Rep6_SB12_198_2,6,12,2,12,198,2,6_12_12_198_2,PI479713,China,Jilin,2,Landrace,N,6,19.2,0.312,0.149,676.1900098,56.66620024,619.5238095,5.078064012,4.334551345,2.152958897,4,26.14,3.439278115,765.4095714,0.262698413,432.1782513,42.14881096,519.5357143,151.0595238,766.2637472,50.53571429,27.57142857,0.545583039,7.983276644,10554.03423,156,187,176,59.04620181,45.22406463,13.05342971,0.0104,6.53,0.207939469,0.144043202,0.443105155,0.718606312,0.481379146,0.182742618,0.499969171,0.752170506,90,227.75
KGF_Rep7_SB14_Day12_198_1,Rep7_SB14_198_1,7,14,2,12,198,1,7_14_12_198_1,PI479713,China,Jilin,2,Landrace,N,6,19.2,0.259,0.155,708.1851363,50.6184696,657.5666667,4.696904762,3.934361868,2.765788873,7,36,0.789804549,786.8910333,0.219896765,312.5017843,32.05432919,307.1111111,388.8444444,791.3916667,46.45555556,30.74444444,0.661803396,7.821851852,10881.11389,180,228,211,50.9991358,24.35938272,25.1882716,0.0099,5.14,0.412017901,0.31254634,0.419907559,0.734695515,0.57844785,0.234805618,0.508299354,0.762577947,90,287.4166667
KGF_Rep7_SB14_Day12_198_2,Rep7_SB14_198_2,7,14,2,12,198,2,7_14_12_198_2,PI479713,China,Jilin,2,Landrace,N,6,19.2,0.259,0.155,740.9001956,48.88908448,692.0111111,7.440979689,4.630626222,1.902265117,4,45,0.455819853,608.0100444,0.188221114,201.7392145,26.34632684,227.6111111,499.3444444,678.9025926,44.53333333,27.51111111,0.617764471,8.184074074,10563.64444,160,194,180,52.67615741,16.52604938,34.44925926,0.0121,11.25,0.378856522,0.314131452,0.361092227,0.75035873,0.59630543,0.252995868,0.505781562,0.776214626,90,178.0833333
KGF_Rep1_SB2_Day12_211_2,Rep1_SB2_211_2,1,2,2,12,211,2,1_2_12_211_2,PI507487,Japan,Tohoku,3,Landrace,D,2,34.5,0.461,0.156,450.1063536,56.33644214,393.7699115,3.977473854,3.309605542,1.757299472,6,23,2.053241447,431.7593894,,,,297.9380531,145.1061947,599.7078471,40.49557522,25.32743363,0.625437063,3.920745556,6004.017699,136,145,144,77.60090845,57.28216775,19.98300572,0.0065,3.83,0.315242338,0.113214684,0.428496076,0.772984214,0.606078181,0.186102653,0.494794221,0.830604404,90,198.1666667
KGF_Rep2_SB4_Day12_211_1,Rep2_SB4_211_1,2,4,2,12,211,1,2_4_12_211_1,PI507487,Japan,Tohoku,3,Landrace,D,2,34.5,0.508,0.159,451.5331673,50.56229351,400.9708738,3.931086998,3.271979473,2.017313554,4,31,1.95567667,529.7374951,0.233713937,342.1089719,33.11894278,289.1553398,147.8543689,508.3946178,37.86407767,20.67961165,0.546153846,4.330851164,7377.211165,138,163,158,40.40615279,27.38514469,11.41493072,0.0085,7.75,0.276982224,0.2072814,0.415020214,0.780606087,0.518947403,0.179481076,0.496504061,0.816329445,90,216.9166667
